applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed,credit_score,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history,total_credit_limit,monthly_expenses,estimated_debt,DTI,approved,approved_amount,interest_rate,monthly_income
A04615,61570.12018580351,689.0955493995272,9482.445357224686,30000.0,32.0,ON,Full-time,21.0,587.0,32.30344563143613,16.0,7.0,On Time,73453.40104297151,4663.530285031617,593.199486758926,33.762384044679045,0,0.0,0.0,5130.843348816959
A04616,51286.10531979374,694.499342872207,1158.0488934740774,30000.0,35.0,BC,Full-time,549.0,606.0,69.03545689637214,3.0,10.0,On Time,50510.73487675638,3330.951849389997,871.7579150970992,47.17669034285908,1,0.0,0.0,4273.842109982812
A04617,106193.0334784224,1280.3562100403738,3346.6500998454485,30000.0,56.0,ON,Full-time,538.0,635.0,45.54582341623042,8.0,9.0,Late 30-60,146155.36574617136,5149.15088973048,1664.1916199024233,38.35898893272553,0,0.0,0.0,8849.419456535199
A04618,20000.0,193.6156005477513,3195.490628784066,30000.0,87.0,ON,Full-time,281.0,792.0,10.692238467193588,19.0,0.0,On Time,28245.49983422968,8009.329998205739,75.50190496316517,43.14705033065499,1,0.0,0.0,1666.6666666666667
A04619,59378.93595076938,804.0897576666687,1511.8291933725425,26483.066184046056,31.0,ON,Full-time,278.0,760.0,33.04415487355296,9.0,2.0,On Time,80896.18835031653,1630.1423459059197,668.2865441319926,37.78354592496117,1,0.0,0.0,4948.244662564115
A04620,56788.5852867031,769.0120924241046,8103.031373334708,30000.0,71.0,ON,Part-time,119.0,665.0,33.91015886712234,16.0,0.0,On Time,88595.27642530558,3705.0422265020266,751.0699746146828,41.62981818460782,0,0.0,0.0,4732.382107225259
A04621,47723.62351679792,718.6942205031686,7598.7870403879,30000.0,27.0,ON,Part-time,252.0,720.0,57.12622018641138,4.0,9.0,On Time,73898.35440614057,5656.654053916936,1055.3834163046624,55.923942221822095,0,0.0,0.0,3976.9686263998265
A04622,141933.4085643232,2844.336382589277,4844.25470834399,30000.0,62.0,ON,Full-time,476.0,717.0,55.01137310248143,5.0,8.0,Late 30-60,89530.37716933644,8430.483952635019,1231.297245617063,38.26273467804746,0,0.0,0.0,11827.784047026935
A04623,60278.62382840229,676.8757937865947,5377.707777946096,16510.98917440357,44.0,ON,Unemployed,64.0,579.0,66.95912294697057,16.0,2.0,Late<30,35664.72431214944,4003.33075558857,597.0196650217562,30.290544802533535,1,0.0,0.0,5023.218652366858
A04624,88070.95616518035,1192.627531403484,595.4413800249625,17354.964821208716,95.0,ON,Full-time,585.0,586.0,20.097565622697747,7.0,4.8,Late<30,161591.7344210725,5504.846902219508,811.9001216532628,30.859464558923094,0,10000.0,11.017483145483132,7339.246347098363
A04625,71548.18332337559,971.9295651937114,5555.0735232704565,30000.0,37.0,ON,Full-time,302.0,677.0,7.059105364338839,16.0,9.0,On Time,99097.9959818715,1224.8491969806653,174.88579875771447,26.78165045898061,1,0.0,0.0,5962.348610281299
A04626,112505.75178165936,1919.4838823336888,7913.415240196364,8342.891108679425,66.0,BC,Full-time,316.0,829.0,69.48790238033938,8.0,4.0,On Time,111694.25311412945,941.129240659403,1940.349839209886,42.504249161313325,1,0.0,0.0,9375.47931513828
A04627,42890.492384329096,704.3851030479512,5738.275735838572,30000.0,99.0,ON,Full-time,173.0,612.0,23.37360055169356,18.0,10.0,On Time,76160.13154185917,2134.071760565266,445.03412315596347,44.748916712039275,1,0.0,0.0,3574.2076986940915
A04628,41502.77412781842,590.6576772261094,2653.0637012041893,25866.24337850697,98.0,ON,Full-time,414.0,681.0,65.95431830714409,4.0,9.0,On Time,36255.3056580431,6856.3858850229535,597.7984924233442,45.58104425902646,0,0.0,0.0,3458.564510651535
A04629,103573.3103733767,1402.5552446394763,6675.4827233433725,30000.0,48.0,ON,Part-time,259.0,733.0,40.32121614674832,0.0,9.0,Late<30,115359.93202336284,2121.21718049946,1162.8631884470515,34.93662707756767,1,0.0,0.0,8631.109197781392
A04630,60278.62382840229,821.9398115345506,3614.884299652477,17502.846647564842,50.0,ON,Unemployed,284.0,582.0,33.9897656797652,16.0,6.0,On Time,96126.74300213359,8773.33590645666,816.8313675503825,37.85051000920571,1,0.0,0.0,5023.218652366858
A04631,27654.1566524186,299.3602277400769,5448.732842857352,30000.0,96.0,ON,Part-time,72.0,595.0,24.00053687390464,17.0,8.0,Late<30,49971.74926336928,8987.466852274238,299.8372027122529,45.52794476314945,1,0.0,0.0,2304.5130543682167
A04632,45722.57753123503,820.6513287153465,4875.653632789247,24660.880976661792,97.0,ON,Part-time,78.0,587.0,62.38904631479189,5.0,6.0,Late 30-60,72810.1426866486,2654.650035812758,1135.6388410659815,61.051765058751386,0,0.0,0.0,3810.214794269586
A04633,72634.21181407559,1401.2280179049433,3811.750009651801,30000.0,94.0,ON,Part-time,43.0,390.0,41.499343634748,13.0,0.0,On Time,86459.29634068995,1052.6442717503237,897.0010123152008,45.4038772349573,0,0.0,0.0,6052.850984506299
A04634,60278.62382840229,1053.78753545095,7188.779803941351,25714.25216381846,93.0,ON,Full-time,2.0,673.0,62.455105131540925,20.0,6.0,On Time,172805.25266999833,4112.92715072527,2698.1425556968097,82.37037166708731,0,0.0,0.0,5023.218652366858
,42633.03381410241,632.8997805742033,8838.761119858818,30000.0,87.0,BC,Full-time,442.0,900.0,40.164893698849085,0.0,6.0,On Time,80626.19394147518,7936.96513482456,809.5856272505353,53.2681417722254,0,0.0,0.0,3552.7528178418675
A04636,20000.0,270.83333333333337,52.12518476924943,30000.0,29.0,ON,Part-time,78.0,627.0,46.46123571145428,16.0,1.0,On Time,31345.75078487336,1078.499688524288,364.09057894212606,65.09543473652755,0,0.0,0.0,1666.6666666666667
A04637,77777.82103617163,967.8379380753825,9336.165192303672,13314.629462689456,44.0,BC,Full-time,376.0,629.0,67.50104862362832,0.0,6.0,On Time,142954.89227649517,992.4032637944492,2412.4012836353127,55.23361723367584,0,0.0,0.0,6481.485086347636
A04638,60278.62382840229,633.3965896177699,5115.151360832249,30000.0,44.0,ON,Full-time,138.0,674.8,33.44168182522962,11.0,1.0,On Time,51363.76210950517,2447.338143441695,429.42264745321427,30.116531685479565,0,0.0,0.0,5023.218652366858
A04639,21836.334923947677,451.3386252751872,7007.318803632652,15407.457169600111,48.4,ON,Full-time,6.0,711.0,37.92248485461637,11.0,0.0,On Time,31494.934576256164,6926.9259779975455,298.591544866302,53.912455424536965,0,0.0,0.0,1819.6945769956399
A04640,20000.0,316.0428998217198,6413.180856022686,19208.64986574196,62.0,ON,Full-time,512.0,768.0,60.96043160778169,12.0,8.0,On Time,22623.490537795227,3743.348220197439,344.7844369146406,56.93742508334938,0,0.0,0.0,1666.6666666666667
A04641,89948.3081211928,1218.0500058078192,4671.036923142699,6004.061202990455,41.0,ON,Full-time,76.0,596.0,32.02024521268033,3.0,9.0,On Time,81871.36769604562,7367.096488182532,655.385317381224,26.194995088801843,0,0.0,0.0,7495.692343432733
A04642,63851.07675899287,1316.0310687496751,8349.740733648903,30000.0,43.0,ON,Part-time,42.0,726.0,14.652686133233864,8.0,9.0,Late 30-60,37696.78423141335,4047.9878126052495,138.08978689378486,35.785536325357846,1,0.0,0.0,5320.923063249406
A04643,53485.81778674827,853.9229921981229,1776.1981945520222,15019.489138165289,55.0,ON,Full-time,156.0,671.0,59.14625938471152,15.0,4.0,On Time,90995.68694371068,790.3733366204324,1345.51362571568,54.400864871966945,0,0.0,0.0,4457.151482229022
A04644,60278.62382840229,816.2730310096144,1591.6753447981446,13686.963278637735,94.0,ON,Full-time,529.0,709.0,24.41974444542288,13.0,6.0,Late>60,81929.1276009958,9985.618907874785,500.17208966318987,30.294312773650557,0,13686.963278637735,11.94162911470153,5023.218652366858
A04645,82344.12090620735,1636.7450929960794,6574.713688561536,30000.0,83.0,ON,Full-time,219.0,725.0,5.400825282337419,4.0,9.0,Late>60,91856.8316830959,6810.556394078468,124.0256747273693,32.21753893383483,1,0.0,0.0,6862.010075517279
A04646,134342.80001601708,2445.464783147668,8701.430055517372,30000.0,20.0,BC,Part-time,584.0,582.0,31.2096015641263,19.0,5.0,On Time,114453.52598992156,6312.631936400082,893.0122359387066,33.84008984747698,1,0.0,0.0,11195.23333466809
A04647,29840.811945474627,404.0943284283023,8924.261775360394,7912.867154449345,92.0,BC,Full-time,189.0,627.0,25.10921218624274,14.0,7.0,On Time,35270.03281677056,4935.458360374161,221.40068445300918,29.9263178853647,1,0.0,0.0,2486.7343287895524
A04648,58848.6803232376,840.4461159857673,6437.404583772466,30000.0,50.0,ON,Part-time,261.0,726.0,56.47138571882334,9.0,9.0,On Time,57228.91383950275,831.3545615173756,807.9490169249667,42.78896562610884,0,0.0,0.0,4904.056693603133
A04649,60278.62382840229,816.2730310096144,5254.892302093175,30000.0,92.0,ON,Full-time,143.0,665.0,29.6535907783512,11.0,2.0,On Time,46543.128862809455,9851.86876166528,345.04272421045454,32.077356506487,0,0.0,0.0,5023.218652366858
A04650,53386.26777319792,635.1532350252737,3313.930876965162,4847.049692326452,73.0,BC,Full-time,600.0,759.0,19.421656118050343,5.0,3.0,On Time,105025.0877871249,4657.674117181417,509.94028469239714,27.373314881860743,0,4847.049692326452,5.9424745252728925,4448.855647766493
A04651,52875.32554011452,473.9241584390746,9800.004155993314,30000.0,68.0,ON,Full-time,277.0,657.0,4.913884107965721,8.6,1.0,On Time,101115.18569384284,413.4656140111703,124.2170760137443,23.787456029734706,1,0.0,0.0,4406.2771283428765
A04652,81904.30385901194,741.2530123045124,3196.9568666625046,30000.0,83.0,ON,Full-time,306.0,781.0,24.450502893492164,13.0,4.0,On Time,117414.31433945574,3432.613224243721,717.7097581235653,27.968680723505607,1,25000.0,5.388232506076133,6825.358654917662
A04653,61253.84736587294,829.4791830795295,7441.861072315932,30000.0,50.0,ON,Full-time,549.0,483.0,11.332683604884211,13.0,10.0,On Time,120603.6079374989,329.1355407629981,341.69063259079434,31.759699389727704,0,0.0,0.0,5104.487280489412
A04654,81773.09603303697,1606.0142654287142,5319.817999050008,25149.862606341907,55.0,ON,Full-time,155.0,663.4,36.76113222593592,6.0,9.0,On Time,90039.04663955489,5067.79420818274,827.484324753472,41.247011532620725,1,0.0,0.0,6814.424669419747
A04655,85111.72350332876,1646.2485676546746,6085.123425253467,30000.0,94.0,ON,Part-time,299.0,551.0,42.01830395030528,9.0,10.0,On Time,109260.572046655,7540.992452023009,1147.7359815101447,45.737312073647935,1,0.0,0.0,7092.6436252773965
A04656,175863.66421467683,3267.08617380776,3934.805505886262,2670.7952216709077,100.0,ON,Full-time,346.0,792.0,12.980583055700636,14.0,0.0,On Time,155687.66104882414,9572.528726696615,505.2291537480077,26.01363236394571,0,2670.7952216709077,9.13408198866653,14655.305351223069
A04657,51141.504740528646,692.5412100279921,9648.231254722476,30000.0,31.0,ON,Part-time,422.0,665.0,45.51146036263907,14.0,4.0,On Time,94457.0192575273,8433.89195130817,1074.7192219779972,52.02648087706,0,0.0,0.0,4261.79206171072
A04658,37402.34379171814,611.0713426899401,5716.823260992711,2633.841195088962,72.0,ON,Full-time,425.0,645.0,46.79829885486696,17.0,7.0,On Time,28783.485392711133,2711.525663191888,336.75453787319833,31.67716453239257,0,0.0,0.0,3116.8619826431786
A04659,67713.56496972265,916.9545256316609,9377.8763045879,23309.692539619828,21.0,ON,Full-time,41.0,597.0,6.824876334340538,8.0,10.0,On Time,95864.20726694536,3470.3930607101483,163.5653398716229,25.34497046617581,1,9310.615183336864,9.57904329595315,5642.797080810221
,40089.10924191449,574.2397590339974,75.91416173914124,8397.28466338445,60.0,BC,Full-time,315.0,746.0,22.13231840441168,6.8,5.0,Late<30,68118.65986787977,5197.4412800666405,376.9059673694337,32.24132489014395,1,0.0,0.0,3340.759103492874
,125615.431058818,1701.0422955881604,5726.705831911209,30000.0,96.0,BC,Unemployed,76.0,736.0,4.2810442940292734,1.0,9.0,On Time,174994.62088118916,5408.538837777638,187.2899308023077,22.338009335450874,1,0.0,0.0,10467.952588234833
A04662,51968.39272397348,1038.204611369899,7171.868897252714,16369.38454960776,58.0,ON,Full-time,95.0,651.0,21.114099658956597,20.0,8.0,Late<30,32124.92855074044,7363.535769867888,169.57223573929843,33.55849675180473,0,7145.653999546354,8.10242421472082,4330.699393664457
A04663,79182.09005116488,569.4717622852588,7450.80171162218,23250.58368561229,92.0,ON,Full-time,321.4,746.0,36.67698486547764,14.0,5.0,Late 30-60,63951.09731582579,8495.63237796615,586.3833570958076,22.802336341862432,0,0.0,0.0,6598.50750426374
A04664,47303.62166051526,838.9178425036287,9049.768817816814,22008.786323617267,84.0,ON,Full-time,204.0,702.0,55.05096939563119,12.0,10.0,On Time,78080.25588540742,2246.523407041865,1074.598444287654,56.916946387257305,0,0.0,0.0,3941.9684717096047
A04665,85751.4874930812,1476.3984545571798,44.01609003786277,30000.0,78.0,ON,Part-time,287.0,688.0,27.953794554746565,6.8,8.0,Late<30,67035.55976863144,1117.2194374263477,468.47456640868944,33.513676662354314,1,0.0,0.0,7145.9572910901
A04666,55333.0970446618,588.2819567913331,3.3015925947643687,24576.0736300028,29.0,BC,Part-time,262.0,758.0,14.331526451457874,1.0,5.0,On Time,88833.37436619117,1775.6762664213588,318.2794636253322,27.65511261017835,0,20749.911391748174,7.620083306581019,4611.091420388483
A04667,43441.33081898946,790.0840678764627,4722.634607952153,30000.0,19.0,BC,Full-time,587.0,861.0,23.27276808159976,15.0,10.0,On Time,78970.54270942515,5188.289092962122,459.4657814386301,46.94745259246534,1,0.0,0.0,3620.110901582455
A04668,137678.42053395908,1869.6399624521248,292.9370500537065,4601.905563331087,44.0,ON,Part-time,314.0,677.0,38.58947924874753,3.0,2.0,On Time,272560.2814804152,1323.649428860315,2629.4898315553173,39.81589875660128,0,0.0,0.0,11473.201711163258
A04669,39023.33500601068,359.2415161227998,9745.325536623746,10388.10442724676,60.0,BC,Full-time,368.0,708.0,26.42599139856449,19.0,10.0,Late 30-60,43514.48753746345,3189.340214073647,287.4783683444877,24.67881694126989,0,10388.10442724676,9.095496397408224,3251.9445838342235
A04670,60278.62382840229,816.2730310096144,2220.65174541392,28025.17823267167,80.0,ON,Full-time,596.0,771.0,22.332832261877307,0.0,2.0,On Time,32774.61546730101,1957.7382070504732,182.98749741969075,28.26152513290398,0,16760.812572400268,8.103727970124396,5023.218652366858
A04671,82963.25482537322,1578.3626061564971,4726.647293648447,30000.0,79.0,ON,Part-time,251.0,584.0,70.18730478092587,5.0,0.0,On Time,93633.86426865208,1107.2644663613073,1642.9771423099323,53.10312026008312,0,0.0,0.0,6913.604568781102
A04672,26484.9637371028,358.65055060660046,611.3763001222361,4663.134489367236,95.0,BC,Unemployed,332.0,661.0,89.01151754445654,15.0,9.0,Late>60,39471.64747592829,5267.598468518588,878.3578104530487,59.21648485714526,0,0.0,0.0,2207.0803114252335
A04673,76124.86645332661,1098.0291122657397,5220.484161712585,3111.1265916863517,80.0,ON,Part-time,425.0,641.0,10.109502123651906,15.0,7.0,On Time,139844.99993358803,3794.000459435016,353.44083095267723,23.61599164991236,0,0.0,0.0,6343.738871110551
A04674,35328.53107649735,504.5995833303902,3799.561251474085,8670.983071464929,92.0,BC,Full-time,294.0,710.0,34.53982309729048,5.0,10.0,On Time,67377.11499395141,7266.019036872728,581.79840817422,41.3194446701187,0,8670.983071464929,4.010476429926039,2944.044256374779
A04675,90345.03941491849,1524.855730159405,446.6002887722376,30000.0,30.0,ON,Full-time,284.0,701.0,17.433302370916024,14.0,6.0,On Time,168436.01020286113,3925.030405790229,734.0989740042937,35.981451400636054,0,15000.0,7.170716579278906,7528.753284576541
A04676,37000.048189354966,725.0447798553922,3351.2426669622478,20550.65291684211,45.0,BC,Unemployed,316.0,855.0,16.19317385339919,6.0,4.0,On Time,55016.83902947247,5556.080628898361,222.7243098171814,40.73601883966958,1,0.0,0.0,3083.3373491129137
A04677,84658.81492487447,1146.4214521076751,3914.360202228556,30000.0,85.0,ON,Full-time,511.0,829.0,53.42186673873525,6.0,3.0,Late 30-60,129001.79537807258,8206.43347404489,1722.8791804362463,47.04956905653982,1,0.0,0.0,7054.9012437395395
A04678,104080.14778964272,1307.3671448321045,9899.2149127494,4524.724422586924,46.0,BC,Part-time,28.0,528.0,29.80804893572192,11.0,2.0,On Time,52412.23439741504,5274.979787125542,390.5766119371688,20.359094339608124,1,4524.724422586924,7.965811835287118,8673.345649136894
A04679,92108.10889372425,1247.2973079358492,2078.8587191937545,10624.290253920351,84.0,ON,Part-time,293.0,715.0,37.67374644431774,0.0,2.0,On Time,96307.94991080728,4373.709262360948,907.0703213779518,30.14369107231016,0,0.0,0.0,7675.675741143687
A04680,67890.97061827617,919.3568937891565,5447.796153700997,15701.293867779888,46.0,ON,Full-time,6.0,750.0,42.178995754811325,1.0,8.0,Late<30,126296.51043090908,1321.5112099318394,1331.7649943281997,43.95237729238746,1,0.0,0.0,5657.580884856347
A04681,53335.07858787726,1040.4033909134375,9873.155491986288,30000.0,39.0,BC,Full-time,541.0,688.0,61.84035159237876,7.0,0.0,On Time,81838.75776862081,5593.825903932461,1265.2343885737575,61.999821185906015,0,0.0,0.0,4444.589882323105
A04682,44881.91514388459,607.7759342401038,7920.192079401351,30000.0,25.0,ON,Full-time,214.0,628.0,33.276730584237846,16.0,3.0,On Time,53942.72673763632,991.0342625070324,448.75939615687184,40.27997447704054,1,0.0,0.0,3740.1595953237156
A04683,124931.060158314,1869.548730449952,9933.67500882089,7085.961404224918,32.0,ON,Full-time,214.0,817.0,23.35384064759396,7.0,8.0,On Time,153717.45353698233,1048.9066106164369,897.4732286641535,27.599010621087068,1,7085.961404224918,8.773986300270408,10410.921679859499
A04684,60278.62382840229,1022.0332914901757,9682.983146601691,30000.0,57.0,ON,Unemployed,163.0,713.0,75.88715897435522,3.0,8.0,On Time,36694.666294103685,4511.822854094549,696.1634936428901,43.16349606066714,0,0.0,0.0,5023.218652366858
A04685,35648.66448234793,714.6267205533823,4895.395420941543,17711.162624320248,91.0,BC,Full-time,169.0,575.0,38.51198858624097,12.0,9.0,Late<30,47497.70221823736,5193.99847351761,457.3077414253574,48.392339703678864,1,0.0,0.0,2970.7220401956606
A04686,83506.89376712796,754.3536340168898,6963.758498705658,30000.0,80.0,BC,Full-time,220.0,777.0,52.7270062604308,12.0,8.0,On Time,154174.79221182928,7465.282607296178,2032.293808538435,46.51085384516239,0,0.0,0.0,6958.90781392733
A04687,40212.43674013621,544.5434141893446,1104.431269411511,26686.17822843724,30.0,ON,Part-time,259.0,726.0,30.718077783081394,10.0,2.0,Late<30,25885.49032300479,4565.269706279149,198.78812629881546,34.127478162195395,1,0.0,0.0,3351.036395011351
A04688,37233.65186131083,745.7922561725212,4411.488250468019,11915.147563808225,56.0,BC,Full-time,260.0,615.0,38.023738417387385,11.0,4.0,On Time,27204.140962142414,3332.336715366708,258.6007849535591,38.13067573355834,1,5119.627130930239,9.18542667492676,3102.8043217759023
A04689,29091.39976959497,465.6209370616946,8090.185422666975,30000.0,76.0,ON,Full-time,565.0,603.0,8.983720211558708,13.0,10.0,On Time,43128.22167645038,9198.144058661066,96.86296919082793,41.76425669186501,1,0.0,0.0,2424.2833141329143
